Year,Month,Day,Temp,TMax,Tmin,SLP,Humidity,PPresure,VVisiblity,VavgWindSpeed,VMWindSpeed,VGspeed,RAin,SNow,TStrom,FoG,NowCast,AQI,Raw,AQI_CATEGORY,Temp_Category
2018,5,24,28.7,32,25.8,1003.7,82,0.51,4.5,5,11.1,0,15,0,12,0,43.38333333,117.625,44.5,SENSITIVE,great
2018,5,25,29.3,34.4,26,1003.4,79,18.8,4.3,6.5,9.4,0,15,0,12,0,24.5,76.75,23.25,MODERATE GOOD,great
2018,5,26,27.9,32.4,23.6,1005.5,76.6,333.76,4.6,4.2,9.2,0,15,0,12,0,35.2625,100.25,35.70833333,SENSITIVE,great
2018,5,27,27.9,32.4,23.6,1005.5,76.6,333.76,4.6,4.2,9.2,0,15,0,12,0,20.59583333,67.625,20.79166667,MODERATE GOOD,great
2018,5,28,27.9,32.4,23.6,1005.5,76.6,333.76,4.6,4.2,9.2,0,15,0,12,0,33.80666667,23.26666667,23.8,GOOD,great
2018,5,29,29.2,35.4,24.5,1001.6,61,175.5177833,5.1,2.6,9.4,0,15,0,12,0,32.3,94.16666667,31.33333333,MODERATE GOOD,great
2018,5,30,30.7,35.4,26.6,1001.8,63,110.49335,5,2.4,5.4,0,15,0,12,0,58.86666667,139.1666667,60.125,SENSITIVE,hot
2018,5,31,26.1,28.2,23.6,1004.8,88,82.3,4.5,0.6,3.5,0,15,0,12,0,45.42083333,114.7916667,44.41666667,SENSITIVE,great
2018,6,1,26.7,32,23.6,1006.1,87,1.52,3.9,4.3,9.4,0,20,0,11,0,32.61666667,95.625,32.25,MODERATE GOOD,great
2018,6,2,28.8,33.2,25.1,1004.5,83,1.78,4.5,2.8,5.4,0,20,0,11,0,41.88333333,111,43.79166667,SENSITIVE,great
2018,6,3,28,34.2,25.4,1002.2,86,39.62,4.2,0.7,5.4,0,20,0,11,0,56.8625,133.0416667,57.75,SENSITIVE,great
2018,6,4,29.4,33.4,25.6,999.6,81,304.3,4.5,3.5,10.4,0,20,0,11,0,57.3125,131.75,55.04166667,SENSITIVE,great
2018,6,5,29.4,33.4,25.6,999.6,81,304.3,4.5,3.5,10.4,0,20,0,11,0,39.14583333,108,38.29166667,SENSITIVE,great
2018,6,6,29.4,33.4,25.6,999.6,81,304.3,4.5,3.5,10.4,0,20,0,11,0,33.82916667,97.70833333,34.125,MODERATE GOOD,great
2018,6,7,31.2,34,28,1000.8,78,152.66,4.5,1.3,5.4,0,20,0,11,0,33.10416667,96.33333333,33.75,MODERATE GOOD,hot
2018,6,8,31.1,34.3,27.2,998.2,78,1.02,4.8,2.2,5.4,0,20,0,11,0,18.76666667,13.5,19.58333333,GOOD,hot
2018,6,9,30.8,35.1,27,994.8,76,2.29,4.5,1.3,5.4,0,20,0,11,0,42.09583333,110.2916667,39.83333333,SENSITIVE,hot
2018,6,10,29.4,33.4,25.6,999.6,81,304.3,4.5,3.5,10.4,0,20,0,11,0,19.65416667,65.25,20.33333333,MODERATE GOOD,great
2018,6,11,29.4,33.4,25.6,999.6,81,304.3,4.5,3.5,10.4,0,20,0,11,0,19.39583333,64.41666667,19.79166667,MODERATE GOOD,great
2018,6,12,29.4,33.4,25.6,999.6,81,304.3,4.5,3.5,10.4,0,20,0,11,0,32.99583333,95.70833333,32.79166667,MODERATE GOOD,great
2018,6,13,29.2,31.5,25.8,994.1,86,149.3266667,4.2,9.4,55.4,0,20,0,11,0,33.025,95.75,33.91666667,MODERATE GOOD,great
2018,6,14,32.4,35.6,27.6,995.3,77,137.84,4.8,4.4,5.4,0,20,0,11,0,49.83333333,130.2083333,49.66666667,SENSITIVE,hot
2018,6,15,29.6,34.4,25,998.2,82,5.84,4.3,4.3,14.8,0,20,0,11,0,50.5375,133.8333333,49.95833333,SENSITIVE,great
2018,6,16,29.4,33.4,25.6,999.6,81,304.3,4.5,3.5,10.4,0,20,0,11,0,25.4,79.08333333,24.79166667,MODERATE GOOD,great
2018,6,17,29.4,33.4,25.6,999.6,81,304.3,4.5,3.5,10.4,0,20,0,11,0,36.67916667,105.375,37.08333333,SENSITIVE,great
2018,6,18,29.4,33.4,25.6,999.6,81,304.3,4.5,3.5,10.4,0,20,0,11,0,42.47916667,117.9583333,42.20833333,SENSITIVE,great
2018,6,19,26.3,28.5,24,1000.9,86,12.7,4.2,3,9.4,0,20,0,11,0,27.41875,36.5,22.15625,GOOD,great
2018,6,20,30.2,34.6,23.8,1001.7,76,7.11,4.8,1.1,9.4,0,20,0,11,0,40.72083333,113.9166667,40.95833333,SENSITIVE,hot
2018,6,21,30.8,34.7,27.8,1001.7,76,1.52,5.3,3.5,11.1,0,20,0,11,0,50.34166667,121.0833333,49.83333333,SENSITIVE,hot
2018,6,22,29.4,33.4,25.6,999.6,81,304.3,4.5,3.5,10.4,0,20,0,11,0,28.56666667,86.29166667,27.91666667,MODERATE GOOD,great
2018,6,23,29.4,33.4,25.6,999.6,81,304.3,4.5,3.5,10.4,0,20,0,11,0,36.325,104.0416667,37.58333333,SENSITIVE,great
2018,6,24,29.4,33.4,25.6,999.6,81,304.3,4.5,3.5,10.4,0,20,0,11,0,33.2125,96.29166667,32.625,MODERATE GOOD,great
2018,6,25,27.8,31.3,26.4,998.7,87,30.48,4.3,2.4,11.1,0,20,0,11,0,32.7875,95.625,52.125,MODERATE GOOD,great
2018,6,26,29.9,33.8,26.2,998.9,76,1.02,4.8,6.3,11.1,0,20,0,11,0,31.625,93.04166667,12.08333333,MODERATE GOOD,great
2018,6,27,28.6,32.2,25.8,1001.4,79,11.68,4.5,5.9,9.4,0,20,0,11,0,16.93478261,59.82608696,27.56521739,MODERATE GOOD,great
2018,6,28,29.4,33.4,25.6,999.6,81,304.3,4.5,3.5,10.4,0,20,0,11,0,28.35238095,16.23809524,21.98571429,GOOD,great
2018,6,29,29.4,33.4,25.6,999.6,81,304.3,4.5,3.5,10.4,0,20,0,11,0,34.21666667,98.16666667,50.91666667,MODERATE GOOD,great
2018,6,30,29.4,33.4,25.6,999.6,81,304.3,4.5,3.5,10.4,0,20,0,11,0,32.32083333,94.16666667,32.04166667,MODERATE GOOD,great
2018,7,1,30.3,33.2,26.9,1001.6,73,1.27,5.5,10,13,0,22,0,5,0,29.19583333,87.29166667,29.33333333,MODERATE GOOD,hot
2018,7,2,29.6,33.6,25.8,1000.7,79,17.02,5.3,3.9,5.4,0,22,0,5,0,25.99583333,80.29166667,16.91666667,MODERATE GOOD,great
2018,7,3,27.3,29.8,25.6,999.7,91,48.26,3.9,3.5,5.4,0,22,0,5,0,23.9875,75.66666667,23.66666667,MODERATE GOOD,great
2018,7,4,29.4,32.6,26.7,998.9,81,354.84,4.5,3.7,7.9,0,22,0,5,0,26.92916667,82.125,27.79166667,MODERATE GOOD,great
2018,7,5,29.4,32.6,26.7,998.9,81,354.84,4.5,3.7,7.9,0,22,0,5,0,43.45,111.9166667,1.916666667,SENSITIVE,great
2018,7,6,29.4,32.6,26.7,998.9,81,354.84,4.5,3.7,7.9,0,22,0,5,0,14.39130435,68.60869565,47.60869565,MODERATE GOOD,great
2018,7,7,30.9,34.5,27.1,998.5,71,354.84,5.8,3.9,5.4,0,22,0,5,0,33.05833333,96.5,32.5,MODERATE GOOD,hot
2018,7,8,29.4,32.6,26.7,998.9,81,354.84,4.5,3.7,7.9,0,22,0,5,0,19.9,67.41666667,22.45833333,MODERATE GOOD,great
2018,7,9,29.2,31.6,27.5,999.8,81,0.51,4.7,6.5,9.4,0,22,0,5,0,23.41428571,27.57142857,23.47619048,GOOD,great
2018,7,10,29.7,32.8,27.1,999.5,78,177.675,4.7,4.4,9.4,0,22,0,5,0,29.025,86.875,29.125,MODERATE GOOD,great
2018,7,11,29.4,32.6,26.7,998.9,81,354.84,4.5,3.7,7.9,0,22,0,5,0,33.00416667,95.91666667,8.916666667,MODERATE GOOD,great
2018,7,12,29.4,32.6,26.7,998.9,81,354.84,4.5,3.7,7.9,0,22,0,5,0,26.71764706,82.29411765,27.58823529,MODERATE GOOD,great
2018,7,13,29.4,32.6,26.7,998.9,81,354.84,4.5,3.7,7.9,0,22,0,5,0,17.5125,33.25,15.75,GOOD,great
2018,7,14,31.4,34.6,27,997.1,71,1.27,4.5,4.1,7.6,0,22,0,5,0,20.39166667,67,65.29166667,MODERATE GOOD,hot
2018,7,15,30.4,34.7,28,997.1,76,3.3,4.3,6.1,11.1,0,22,0,5,0,28.53478261,11.39130435,161.7391304,GOOD,hot
2018,7,16,29.7,34,26.7,997.8,79,0.51,4.8,8,11.1,0,22,0,5,0,14.04166667,52.875,14.04166667,MODERATE GOOD,great
2018,7,17,29.4,32.6,26.7,998.9,81,354.84,4.5,3.7,7.9,0,22,0,5,0,27.83333333,84.875,28.29166667,MODERATE GOOD,great
2018,7,18,29.4,32.6,26.7,998.9,81,354.84,4.5,3.7,7.9,0,22,0,5,0,25.72916667,80.29166667,16.16666667,MODERATE GOOD,great
2018,7,19,29.4,32.6,26.7,998.9,81,354.84,4.5,3.7,7.9,0,22,0,5,0,35.90416667,101.3333333,49.20833333,SENSITIVE,great
2018,7,20,30.9,36,28.2,996.3,73,3.05,4.5,1.9,5.4,0,22,0,5,0,51.23333333,118.7916667,6,SENSITIVE,hot
2018,7,21,28.8,31.3,27.4,998.2,83,2.03,4.2,7.6,11.1,0,22,0,5,0,10.75416667,44.04166667,31.29166667,GOOD,great
2018,7,22,29.1,32.6,26.8,999.1,86,29.21,4.5,5.7,11.1,0,22,0,5,0,15.10833333,55.5,111.4583333,MODERATE GOOD,great
2018,7,23,29.4,32.6,26.7,998.9,81,354.84,4.5,3.7,7.9,0,22,0,5,0,31.50416667,93.66666667,9.958333333,MODERATE GOOD,great
2018,7,24,29.4,32.6,26.7,998.9,81,354.84,4.5,3.7,7.9,0,22,0,5,0,15.88181818,41.31818182,14.90909091,GOOD,great
2018,7,25,29.4,32.6,26.7,998.9,81,354.84,4.5,3.7,7.9,0,22,0,5,0,15.18954545,100.2727273,116.7272727,SENSITIVE,great
2018,7,26,27.2,28.7,26.1,1000.1,91,9.65,3.9,2,11.1,0,22,0,5,0,28.775,86.5,68.70833333,MODERATE GOOD,great
2018,7,27,28.5,30.5,26.6,999.1,89,9.14,4.3,1.1,5.4,0,22,0,5,0,31.49166667,91.54166667,71.95833333,MODERATE GOOD,great
2018,7,28,27.7,30.2,25.7,1000,88,4.83,4.2,1.3,5.4,0,22,0,5,0,6.454166667,83.5,129.7916667,MODERATE GOOD,great
2018,7,29,29.4,32.6,26.7,998.9,81,354.84,4.5,3.7,7.9,0,22,0,5,0,50.40833333,131.5833333,50.20833333,SENSITIVE,great
2018,7,30,29.4,32.6,26.7,998.9,81,354.84,4.5,3.7,7.9,0,22,0,5,0,91.72083333,31,156.4166667,GOOD,great
2018,7,31,29.4,32.6,26.7,998.9,81,354.84,4.5,3.7,7.9,0,22,0,5,0,37.53333333,105.9583333,76.625,SENSITIVE,great
2018,8,1,27.9,32.5,26.6,998.5,86,25.15,4,1.3,5.4,0,19,0,4,0,22.40416667,22.29166667,140.375,GOOD,great
2018,8,2,27.6,30.5,26.2,1000.8,88,10.41,4.2,2.2,9.4,0,19,0,4,0,40.75416667,114.1666667,41.16666667,SENSITIVE,great
2018,8,3,28.3,32.6,25.6,999.8,82,16.51,4.3,2.4,5.4,0,19,0,4,0,44.69166667,122.7083333,84.58333333,SENSITIVE,great
2018,8,4,29.8,33.6,27.1,1000,77.6,166.12,4.6,3.2,8,0,19,0,4,0,50.2375,132.6666667,50.33333333,SENSITIVE,great
2018,8,5,29.8,33.6,27.1,1000,77.6,166.12,4.6,3.2,8,0,19,0,4,0,25.16666667,107.7916667,186.5416667,SENSITIVE,great
2018,8,6,29.8,33.6,27.1,1000,77.6,166.12,4.6,3.2,8,0,19,0,4,0,47.425,112.5833333,84.33333333,SENSITIVE,great
2018,8,7,29.8,33.6,27,999.6,71,166.12,4.5,4.3,9.4,0,19,0,4,0,26.80833333,82.66666667,26.91666667,MODERATE GOOD,great
2018,8,8,30.4,33.4,27.4,1001.5,72,166.12,4.5,5,9.4,0,19,0,4,0,92.64583333,33.45833333,156.0416667,GOOD,hot
2018,8,9,29.3,34,27.2,1002.9,79,166.12,4.5,2.4,9.4,0,19,0,4,0,0.616666667,74.08333333,123.5833333,MODERATE GOOD,great
2018,8,10,29.8,33.6,27.1,1000,77.6,166.12,4.6,3.2,8,0,19,0,4,0,52.99583333,134.2083333,51.875,SENSITIVE,great
2018,8,11,29.8,33.6,27.1,1000,77.6,166.12,4.6,3.2,8,0,19,0,4,0,32.975,96.54166667,32.875,MODERATE GOOD,great
2018,8,12,29.8,33.6,27.1,1000,77.6,166.12,4.6,3.2,8,0,19,0,4,0,35.6625,102.3333333,35.875,SENSITIVE,great
2018,8,13,29.8,33.6,27.1,1000,77.6,166.12,4.6,3.2,8,0,19,0,4,0,20.72916667,26.33333333,137.9583333,GOOD,great
2018,8,14,31.3,36.3,27.5,997.5,70,4.83,4.2,2.6,9.4,0,19,0,4,0,25.14166667,77.66666667,105.5833333,MODERATE GOOD,hot
2018,8,15,31.3,34.8,27.6,1000.6,67,2.67,5,6.5,11.1,0,19,0,4,0,13.5125,52.83333333,12.75,MODERATE GOOD,hot
2018,8,16,30.6,34.6,26.7,1001.2,70,0.51,5,3.9,9.4,0,19,0,4,0,25.25,78.66666667,26.20833333,MODERATE GOOD,hot
2018,8,17,29.8,33.6,27.1,1000,77.6,166.12,4.6,3.2,8,0,19,0,4,0,25.06470588,78.17647059,215.0588235,MODERATE GOOD,great
2018,8,19,29.8,33.6,27.1,1000,77.6,166.12,4.6,3.2,8,0,19,0,4,0,77.74,82,98.5,MODERATE GOOD,great
2018,8,20,29.5,33.1,27,1000.9,77,9.91,4.5,5.9,11.1,0,19,0,4,0,77.74,48,98.5,GOOD,great
2018,8,21,29,31.9,26.3,1001.9,84,24.89,4.8,3.7,9.4,0,19,0,4,0,77.74,40,98.5,GOOD,great
2018,8,22,29.9,33.1,27.5,1000.3,81,1.78,5.1,5.2,7.6,0,19,0,4,0,77.74,37,98.5,GOOD,great
2018,8,23,29.8,33.6,27.1,1000,77.6,166.12,4.6,3.2,8,0,19,0,4,0,77.74,39,98.5,GOOD,great
2018,8,24,29.8,33.6,27.1,1000,77.6,166.12,4.6,3.2,8,0,19,0,4,0,77.74,42,98.5,GOOD,great
2018,8,26,29.8,33.7,27,998.6,76,2.79,4.3,3,9.4,0,19,0,4,0,77.74,43,98.5,GOOD,great
2018,9,1,29.9,33.7,27.8,1003.1,75,1.52,5,5.9,9.4,0,10,0,6,0,77.74,33,98.5,GOOD,great
2018,9,3,30.6,32.2,25.8,1003.1,76,0.25,4.8,5.6,9.4,0,10,0,6,0,77.74,65,98.5,MODERATE GOOD,hot
2018,9,8,31,34.4,27.4,1005.8,68,37.84,5,5.6,7.6,0,10,0,6,0,77.74,72,98.5,MODERATE GOOD,hot
2018,9,12,29.8,33.7,26.7,1005.6,76.2,75.43,4.8,3.9,9.9,0,10,0,6,0,77.74,90,98.5,MODERATE GOOD,great
2018,9,13,27.6,29.6,25,1005,92,3.3,4.2,2.8,5.4,0,10,0,6,0,77.74,119,98.5,SENSITIVE,great
2018,9,14,28.4,33.1,26.2,1006.5,83,39.365,4.5,8.5,42.4,0,10,0,6,0,77.74,146,98.5,SENSITIVE,great
2018,9,19,29.8,33.7,26.7,1005.6,76.2,75.43,4.8,3.9,9.9,0,10,0,6,0,77.74,142,98.5,SENSITIVE,great
2018,9,20,29.8,33.7,26.7,1005.6,76.2,75.43,4.8,3.9,9.9,0,10,0,6,0,77.74,74,98.5,MODERATE GOOD,great
2018,9,22,29.8,33.7,26.7,1005.6,76.2,75.43,4.8,3.9,9.9,0,10,0,6,0,77.74,104,98.5,SENSITIVE,great
2018,9,23,30.5,33.9,26.8,1010.4,72,75.43,5,1.9,5.4,0,10,0,6,0,77.74,122,98.5,SENSITIVE,hot
2018,9,24,29.8,33.7,26.7,1005.6,76.2,75.43,4.8,3.9,9.9,0,10,0,6,0,77.74,121,98.5,SENSITIVE,great
2018,9,26,29.8,33.7,26.7,1005.6,76.2,75.43,4.8,3.9,9.9,0,10,0,6,0,77.74,111,98.5,SENSITIVE,great
2018,10,1,30.6,36.1,25,1007.6,56,65.4,5,2.2,7.6,0,7,0,0,0,77.74,173,98.5,UNHEALTHY,hot
2018,10,3,31.1,35.9,26.8,1008.2,61,65.4,4.8,2.8,5.4,0,7,0,0,0,77.74,165,98.5,UNHEALTHY,hot
2018,10,4,27.4,31.6,23.5,1010.8,69.5,55.37,4.2,2.3,8.1,0,7,0,0,0,77.74,187,98.5,UNHEALTHY,great
2018,10,5,27.4,31.6,23.5,1010.8,69.5,55.37,4.2,2.3,8.1,0,7,0,0,0,77.74,187,98.5,UNHEALTHY,great
2018,10,9,27.4,31.6,23.5,1010.8,69.5,55.37,4.2,2.3,8.1,0,7,0,0,0,77.74,133,98.5,SENSITIVE,great
2018,10,12,27.4,31.6,23.5,1010.8,69.5,55.37,4.2,2.3,8.1,0,7,0,0,0,77.74,18,98.5,GOOD,great
2018,10,13,27.4,31.6,23.5,1010.8,69.5,55.37,4.2,2.3,8.1,0,7,0,0,0,77.74,29,98.5,GOOD,great
2018,10,16,27.7,33.2,22.8,1011.5,64,55.37,4.5,0.6,3.5,0,7,0,0,0,77.74,223,98.5,VERY UNHEALTHY,great
2018,10,18,27.4,31.6,23.5,1010.8,69.5,55.37,4.2,2.3,8.1,0,7,0,0,0,77.74,211,98.5,VERY UNHEALTHY,great
2018,10,19,27.4,31.6,23.5,1010.8,69.5,55.37,4.2,2.3,8.1,0,7,0,0,0,77.74,205,98.5,VERY UNHEALTHY,great
2018,10,21,27.4,33.2,23,1011.6,65,55.37,3.9,1.3,5.4,0,7,0,0,0,77.74,213,98.5,VERY UNHEALTHY,great
2018,10,22,27.4,32.6,23.4,1010.3,69,55.37,4,2,9.4,0,7,0,0,0,77.74,160,98.5,UNHEALTHY,great
2018,10,24,27.4,31.6,23.5,1010.8,69.5,55.37,4.2,2.3,8.1,0,7,0,0,0,77.74,134,98.5,SENSITIVE,great
2018,11,1,23.6,29.7,18.9,1013.1,65.5,62.74,3.7,1.1,5.9,0,0,0,0,0,131.3,199.19,106.0714286,UNHEALTHY,ok
2018,11,2,23.6,29.7,18.9,1013.1,65.5,66.425,3.7,1.1,5.9,0,0,0,0,0,104.0708333,174.6666667,106.875,UNHEALTHY,ok
2018,11,3,23.6,29.7,18.9,1013.1,65.5,68.2675,3.7,1.1,5.9,0,0,0,0,0,83.62083333,165.5,83,UNHEALTHY,ok
2018,11,4,23.6,29.7,18.9,1013.1,65.5,69.18875,3.7,1.1,5.9,0,0,0,0,0,87.1125,167.125,86.20833333,UNHEALTHY,ok
2018,11,5,23.6,29.7,18.9,1013.1,65.5,69.649375,3.7,1.1,5.9,0,0,0,0,0,63.95833333,154.5416667,18.75,UNHEALTHY,ok
2018,11,6,23.6,29.7,18.9,1013.1,65.5,69.8796875,3.7,1.1,5.9,0,0,0,0,0,86.05,165.25,45.33333333,UNHEALTHY,ok
2018,11,7,24.4,29.1,22,1013.3,74,69.99484375,4,1.1,5.4,0,0,0,0,0,128.7291667,190.875,126.3333333,UNHEALTHY,ok
2018,11,8,24.7,30.2,20.4,1012.1,63,70.05242188,3.9,1.1,5.4,0,0,0,0,0,105.5625,177.4583333,62.91666667,UNHEALTHY,ok
2018,11,9,23.7,29.5,18.6,1011.2,74,70.08121094,3.5,1.3,5.4,0,0,0,0,0,147.2958333,205.2083333,147.4583333,VERY UNHEALTHY,ok
2018,11,10,23.6,29.7,18.9,1013.1,65.5,70.09560547,3.7,1.1,5.9,0,0,0,0,0,236.8583333,290.0416667,240.125,VERY UNHEALTHY,ok
2018,11,11,23.6,29.7,18.9,1013.1,65.5,70.10280273,3.7,1.1,5.9,0,0,0,0,0,162.7708333,224.4166667,161,VERY UNHEALTHY,ok
2018,11,12,23.6,29.7,18.9,1013.1,65.5,70.10640137,3.7,1.1,5.9,0,0,0,0,0,153.95,216.6666667,151.6666667,VERY UNHEALTHY,ok
2018,11,13,24.5,30.2,19,1009.7,64,70.10820068,3.2,2.2,5.4,0,0,0,0,0,113.3791667,179.375,113.5833333,UNHEALTHY,ok
2018,11,14,23.8,30.1,19.3,1011.1,70,70.10910034,3.5,0,5.4,0,0,0,0,0,173.8625,228.5833333,178.4166667,VERY UNHEALTHY,ok
2018,11,15,24.8,30.2,20,1012.1,70,70.10955017,3.4,0,5.4,0,0,0,0,0,245.7541667,295.875,247.2916667,VERY UNHEALTHY,ok
2018,11,16,23.6,29.7,18.9,1013.1,65.5,70.10977509,3.7,1.1,5.9,0,0,0,0,0,172.6333333,228.25,177.3333333,VERY UNHEALTHY,ok
2018,11,17,23.6,29.7,18.9,1013.1,65.5,70.10988754,3.7,1.1,5.9,0,0,0,0,0,149.3666667,211.75,141.5416667,VERY UNHEALTHY,ok
2018,11,18,23.6,29.7,18.9,1013.1,65.5,70.10994377,3.7,1.1,5.9,0,0,0,0,0,142.3416667,205.125,143.7083333,VERY UNHEALTHY,ok
2018,11,19,23.6,29.7,18.9,1013.1,65.5,70.10997189,3.7,1.1,5.9,0,0,0,0,0,139.2458333,202.5,137.1666667,VERY UNHEALTHY,ok
2018,11,20,23.6,29.7,18.9,1013.1,65.5,70.10998594,3.7,1.1,5.9,0,0,0,0,0,185.2416667,242.375,183.7916667,VERY UNHEALTHY,ok
2018,11,21,23.6,29.7,18.9,1013.1,65.5,42.54999297,3.7,1.1,5.9,0,0,0,0,0,121.8458333,185.6666667,120.5,UNHEALTHY,ok
2018,11,22,23.6,29.7,18.9,1013.1,65.5,21.78499649,3.7,1.1,5.9,0,0,0,0,0,125.775,188.875,128.2916667,UNHEALTHY,ok
2018,11,23,23.6,29.7,18.9,1013.1,65.5,24.98749824,3.7,1.1,5.9,0,0,0,0,0,148.85,213.3333333,146.875,VERY UNHEALTHY,ok
2018,11,24,23.6,29.7,18.9,1013.1,65.5,47.54874912,3.7,1.1,5.9,0,0,0,0,0,125.1,189.1666667,125.4583333,UNHEALTHY,ok
2018,11,25,22.8,29.4,17.4,1014.1,66,58.82937456,3.9,1.9,9.4,0,0,0,0,0,91.12083333,166.25,89.04166667,UNHEALTHY,ok
2018,11,26,23.8,30,17.5,1013.3,58,64.46968728,3.7,1.9,5.4,0,0,0,0,0,134.0416667,198.2916667,136.375,UNHEALTHY,ok
2018,11,27,25.2,30.6,19.2,1015.5,54,67.28984364,3.9,4.3,9.4,0,0,0,0,0,104.4791667,177.9583333,102.0416667,UNHEALTHY,great
2018,11,28,23.6,29.7,18.9,1013.1,65.5,68.69992182,3.7,1.1,5.9,0,0,0,0,0,78.20416667,162.2916667,80.75,UNHEALTHY,ok
2018,11,29,23.6,29.7,18.9,1013.1,65.5,69.40496091,3.7,1.1,5.9,0,0,0,0,0,126.3708333,193.4583333,129.6666667,UNHEALTHY,ok
2018,11,30,23.6,29.7,18.9,1013.1,65.5,69.75748046,3.7,1.1,5.9,0,0,0,0,0,103.4625,175.7916667,101.4583333,UNHEALTHY,ok
2018,12,1,21.2,26.6,18,1014.1,67,57.86374023,3.7,1.1,5.4,0,0,0,0,0,181.3625,231.25,134.16,VERY UNHEALTHY,ok
2018,12,2,20.3,27.8,16.7,1012.5,70,36.17187011,3.5,0.9,5.4,0,0,0,0,0,28.86,97.26666667,105.6,MODERATE GOOD,ok
2018,12,3,21.8,28.5,16.7,1014.1,61,26.08593506,3.9,1.1,5.4,0,0,0,0,0,124.3375,188.3333333,124.9583333,UNHEALTHY,ok
2018,12,4,21.5,27.6,16.5,1013.2,61.8,136.2229675,3.7,1.1,5.6,0,0,0,0,0,157.4708333,218.2916667,158.4583333,VERY UNHEALTHY,ok
2018,12,5,21.5,27.6,16.5,1013.2,61.8,191.2914838,3.7,1.1,5.6,0,0,0,0,0,131.8458333,197.25,128.6666667,UNHEALTHY,ok
2018,12,6,21.5,27.6,16.5,1013.2,61.8,218.8257419,3.7,1.1,5.6,0,0,0,0,0,174.7458333,229.9166667,178.0416667,VERY UNHEALTHY,ok
2018,12,7,21.9,26.6,16.1,1012.6,56,204.0028709,4,1.1,3.5,0,0,0,0,0,176.8625,232.5,179.3333333,VERY UNHEALTHY,ok
2018,12,8,21.8,27.4,17.8,1013.4,58,168.0014355,3.4,3.3,9.4,0,0,0,0,0,192.6125,246.0416667,192.8333333,VERY UNHEALTHY,ok
2018,12,9,20.3,27.6,16.2,1012.6,70,97.71571774,3.5,0.7,5.4,0,0,0,0,0,149.025,210.1666667,149.625,VERY UNHEALTHY,ok
2018,12,10,21.5,27.6,16.5,1013.2,61.8,172.0378589,3.7,1.1,5.6,0,0,0,0,0,156.6958333,216.875,155.6666667,VERY UNHEALTHY,ok
2018,12,11,21.5,27.6,16.5,1013.2,61.8,209.1989294,3.7,1.1,5.6,0,0,0,0,0,168.9458333,231.0833333,166.5833333,VERY UNHEALTHY,ok
2018,12,12,21.5,27.6,16.5,1013.2,61.8,227.7794647,3.7,1.1,5.6,0,0,0,0,0,216.1041667,267.25,220.25,VERY UNHEALTHY,ok
2018,12,13,21.5,27.6,16.5,1013.2,61.8,237.0697324,3.7,1.1,5.6,0,0,0,0,0,195.4833333,253.4583333,190.625,VERY UNHEALTHY,ok
2018,12,14,21.5,27.6,16.5,1013.2,61.8,180.2523662,3.7,1.1,5.6,0,0,0,0,0,143.0666667,202.125,178.8333333,VERY UNHEALTHY,ok
2018,12,15,21.5,27.6,16.5,1013.2,61.8,90.38118309,3.7,1.1,5.6,0,0,0,0,0,155.0166667,209.7083333,155.4166667,VERY UNHEALTHY,ok
2018,12,16,21.5,27.6,16.5,1013.2,61.8,106.9080915,3.7,1.1,5.6,0,0,0,0,0,148.125,202,147.9166667,VERY UNHEALTHY,ok
2018,12,17,21.5,27.6,16.5,1013.2,61.8,176.6340458,3.7,1.1,5.6,0,0,0,0,0,151.2583333,208.9583333,148.0833333,VERY UNHEALTHY,ok
2018,12,18,21.5,27.6,16.5,1013.2,61.8,211.4970229,3.7,1.1,5.6,0,0,0,0,0,54.18333333,125.9583333,53.16666667,SENSITIVE,ok
2018,12,19,21.5,27.6,16.5,1013.2,61.8,228.9285114,3.7,1.1,5.6,0,0,0,0,0,53.79583333,135.7916667,54.83333333,SENSITIVE,ok
2018,12,20,21.5,27.6,16.5,1013.2,61.8,119.9242557,3.7,1.1,5.6,0,0,0,0,0,128.0125,188.5,130.4583333,UNHEALTHY,ok
2018,12,21,21.5,27.6,16.5,1013.2,61.8,183.1421279,3.7,1.1,5.6,0,0,0,0,0,130.6833333,192.4583333,130.25,UNHEALTHY,ok
2018,12,22,21.5,27.6,16.5,1013.2,61.8,214.7510639,3.7,1.1,5.6,0,0,0,0,0,162.275,219.2083333,165.5416667,VERY UNHEALTHY,ok
2018,12,23,21.5,27.6,16.5,1013.2,61.8,230.555532,3.7,1.1,5.6,0,0,0,0,0,181.275,238.75,180.7916667,VERY UNHEALTHY,ok
2018,12,24,21.5,27.6,16.5,1013.2,61.8,238.457766,3.7,1.1,5.6,0,0,0,0,0,166.3833333,227.1666667,166.7916667,VERY UNHEALTHY,ok
2018,12,25,21.5,27.6,16.5,1013.2,61.8,242.408883,3.7,1.1,5.6,0,0,0,0,0,190.6625,241.1666667,193.7916667,VERY UNHEALTHY,ok
2018,12,26,21.5,27.6,16.5,1013.2,61.8,244.3844415,3.7,1.1,5.6,0,0,0,0,0,201.5166667,253.3333333,198.3333333,VERY UNHEALTHY,ok
2018,12,27,21.5,27.6,16.5,1013.2,61.8,245.3722207,3.7,1.1,5.6,0,0,0,0,0,182.4708333,233.8333333,178.875,VERY UNHEALTHY,ok
